FechaExtraccion,Año,PC,Cat,TipDia,ValMop,Hinicio,Hfin,Tarifa_Inf,Tarifa_Inicial,Tarifa_Periodo,Conces,Sentido
2023-11-06T16:16:37.76Z,2010,0009,1,0004,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,2,0004,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0004,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0004,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,1,0004,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,2,0004,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0004,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0004,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,1,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,2,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,1,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,2,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,1,0003,,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,2,0003,,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0003,,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0003,,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,1,0003,,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,2,0003,,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0003,,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0003,,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,1,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,2,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,3,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0009,4,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,1,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,2,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,3,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,4,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,1,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,2,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,3,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,4,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,1,0001,,093000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,2,0001,,093000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,3,0001,,093000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,4,0001,,093000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,1,0001,,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,2,0001,,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,3,0001,,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,4,0001,,180000,195959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,1,0001,,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,2,0001,,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,3,0001,,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2010,0010,4,0001,,200000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0011,4,0001,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0002,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0002,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0002,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0002,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0002,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0002,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0002,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0002,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0002,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0002,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0002,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0002,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2023,0007,1,0002,185.09,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2023,0007,2,0002,370.19,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2023,0007,3,0002,555.28,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2023,0007,4,0002,185.09,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0011,1,0002,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0002,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0002,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0002,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0002,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0004,,000000,125959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0004,,130000,145959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0004,,150000,195959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0004,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0004,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0004,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0004,,200000,215959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0004,,220000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0003,,000000,205959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0003,,000000,205959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0003,,000000,205959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0003,,000000,205959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0003,,210000,225959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0003,,210000,225959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0003,,210000,225959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0003,,210000,225959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,1,0003,,230000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,2,0003,,230000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,3,0003,,230000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0011,4,0003,,230000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0008,1,0001,,000000,072959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0008,2,0001,,000000,072959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0008,3,0001,,000000,072959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0008,4,0001,,000000,072959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0008,1,0001,,073000,092959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0008,2,0001,,073000,092959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0008,3,0001,,073000,092959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0008,4,0001,,073000,092959,,TBP,TBP,AVN,P
2023-11-06T16:16:37.76Z,2011,0008,1,0001,,093000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0008,2,0001,,093000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0008,3,0001,,093000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0002,4,0003,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0002,1,0004,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0002,2,0004,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0002,3,0004,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0002,4,0004,,000000,235959,,TBFP,TBFP,AVN,P
2023-11-06T16:16:37.76Z,2011,0001,1,0001,,000000,075959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,2,0001,,000000,075959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,3,0001,,000000,075959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,4,0001,,000000,075959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,1,0001,,080000,082959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,2,0001,,080000,082959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,3,0001,,080000,082959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,4,0001,,080000,082959,,TBFP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,1,0001,,083000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,2,0001,,083000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,3,0001,,083000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,4,0001,,083000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,1,0002,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,2,0002,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,3,0002,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,4,0002,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,1,0003,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,2,0003,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,3,0003,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,4,0003,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,1,0004,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,2,0004,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,3,0004,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0001,4,0004,,000000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,1,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,2,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,3,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,4,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,1,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,2,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,3,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,4,0001,,073000,092959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,1,0001,,093000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,2,0001,,093000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,3,0001,,093000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,4,0001,,093000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,1,0002,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,2,0002,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,3,0002,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,4,0002,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,1,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,2,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,3,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,4,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,1,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,2,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,3,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,4,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,1,0004,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,2,0004,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,3,0004,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,4,0004,,000000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,1,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,2,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,3,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,4,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,1,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,2,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,3,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,4,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,1,0003,,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2011,0003,2,0003,,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0002,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0002,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,1,0002,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,2,0002,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0002,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0002,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,1,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,2,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0002,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,1,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,2,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0002,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,1,0004,,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,2,0004,,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0004,,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0004,,000000,125959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,1,0004,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,2,0004,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0004,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0004,,130000,145959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,1,0004,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,2,0004,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0004,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0004,,150000,175959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,1,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,2,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0004,,180000,205959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,1,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,2,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0004,,210000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,1,0003,,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,2,0003,,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0003,,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0003,,000000,185959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,1,0003,,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,2,0003,,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0003,,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0003,,190000,215959,,TBP,TBP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,1,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,2,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,3,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0009,4,0003,,220000,235959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0010,1,0001,,000000,072959,,TBFP,TBFP,AVN,O
2023-11-06T16:16:37.76Z,2012,0010,2,0001,,000000,072959,,TBFP,TBFP,AVN,O
